evidence_id	candidate_id	candidate_label	candidate_type	evidence_type	omics_layer	dataset	analysis_unit	independence_group	effect_measure	effect_value	p_value	q_value	direction	discordance_code	layer_availability	independent_from_discovery	eligible_as_exact_replication	evidence_tier	auxiliary_score_100	cross_dataset_patient_link_allowed
EVIDENCE_000832	GENE:PPP6R3	PPP6R3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.581887818076967	6.23672642365228e-10	7.54715310159907e-09	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000833	GENE:PRICKLE3	PRICKLE3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.393136735761438	8.11379755265734e-05	0.000243779153193083	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000834	GENE:PRKAA1	PRKAA1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.662835905625321	2.53273392677498e-13	8.43048075048825e-12	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000835	GENE:PRKCI	PRKCI	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.68119491909345	3.04292492018783e-14	1.42927310510452e-12	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000016	GENE:PRKDC	PRKDC	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.401807733182259	5.43796293627791e-05	0.000170661336198655	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	27	FALSE
EVIDENCE_000836	GENE:PRKRIP1	PRKRIP1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.693597640890177	6.65091116646446e-15	3.76548461665635e-13	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000837	GENE:PRKY	PRKY	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.764811269377408	1.87123001675811e-19	7.65514163629882e-17	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000838	GENE:PROS1	PROS1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.320698962912153	0.00153206960298907	0.00344559437934163	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000839	GENE:PRPS2	PRPS2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.362245489503405	0.000309377223983833	0.000810812555189702	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000840	GENE:PSMC2	PSMC2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.62300505973196	1.56523592735845e-11	2.88522122540115e-10	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000841	GENE:PSMD2	PSMD2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.633088383956713	5.8282138420794e-12	1.2506498806303e-10	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000842	GENE:PSPH	PSPH	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.503402743457074	1.99639052264147e-07	1.18198994435757e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000843	GENE:PTCD1	PTCD1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.677264478589235	4.85153494041095e-14	2.05776475298634e-12	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000844	GENE:PTDSS1	PTDSS1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.341842171089134	0.000697642486741105	0.00169006724295142	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000845	GENE:PTGER4	PTGER4	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.342817244216738	0.000671876998460476	0.00163577348713299	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000846	GENE:PTK2	PTK2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.508161077885636	1.46498895416816e-07	9.04087100572294e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000847	GENE:PUDP	PUDP	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.330244129528722	0.00108149849901141	0.00250604128713003	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000848	GENE:PUF60	PUF60	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.58792396686588	3.74946753146511e-10	4.80671687926587e-09	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000849	GENE:PUS7	PUS7	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.650321491997968	9.88356426404335e-13	2.72909405785456e-11	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000850	GENE:PVRIG	PVRIG	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.377417287932922	0.000163019181376281	0.00045731041437042	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000851	GENE:PXYLP1	PXYLP1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.404164288826418	4.86820373674305e-05	0.000154578266873749	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000852	GENE:PYCR2	PYCR2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.412938647187911	3.20031602435762e-05	0.000105721301955987	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000853	GENE:PYCR3	PYCR3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.409505655951434	3.77637631070055e-05	0.000123020817807101	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000854	GENE:PYROXD1	PYROXD1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.429717881762677	1.38796080467077e-05	5.03349125674425e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000855	GENE:QTRT2	QTRT2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.68340765524319	2.33265663538976e-14	1.14219117567618e-12	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000856	GENE:RAB2A	RAB2A	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.434275299246854	1.09764061911785e-05	4.0869871789937e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000857	GENE:RAB3GAP2	RAB3GAP2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.321948920491208	0.00146469374496949	0.0033057921469484	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000858	GENE:RAB43	RAB43	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.458044593557922	3.05118916539145e-06	1.31616261889437e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000859	GENE:RAB4A	RAB4A	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.422421775124528	2.00683556547885e-05	6.98810780928136e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000860	GENE:RAB6A	RAB6A	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.745794742503523	4.30625445177758e-18	9.4158480961109e-16	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000861	GENE:RAB6B	RAB6B	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.423507057337633	1.90075223819174e-05	6.66077366254426e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000862	GENE:RAB7A	RAB7A	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.524132918655049	5.00486966001563e-08	3.47981124058762e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000863	GENE:RAB9A	RAB9A	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.387622440628865	0.000104055408899958	0.00030660564490457	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000864	GENE:RABL3	RABL3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.679310710263683	3.80890588633818e-14	1.71292710817521e-12	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000865	GENE:RAC1	RAC1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.416629040976841	2.67326622134921e-05	8.9926690236474e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000866	GENE:RAD1	RAD1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.714405143153278	4.33483706858386e-16	3.92674312169861e-14	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000867	GENE:RAD21	RAD21	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.600103961673455	1.30003415086709e-10	1.87565791823623e-09	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000868	GENE:RAD52	RAD52	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.495938379777009	3.21386762207754e-07	1.79630979211932e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000869	GENE:RAD54B	RAD54B	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.440969128155378	7.72824420215282e-06	2.98264129554784e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000870	GENE:RAI14	RAI14	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.340914805624274	0.000722982220580957	0.00174213576314036	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000871	GENE:RAP2B	RAP2B	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.356454223878381	0.000391864036890832	0.00100193945884063	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000872	GENE:RASA2	RASA2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.532321354375836	2.8235451697821e-08	2.11507382416873e-07	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000873	GENE:RB1CC1	RB1CC1	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.545630353370622	1.07740958554231e-08	9.06682704966659e-08	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000874	GENE:RBAK	RBAK	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.404788745613649	4.72684014091103e-05	0.000150769081154511	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000875	GENE:RBBP7	RBBP7	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.50319457948939	2.02338778938833e-07	1.19462774418169e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000876	GENE:RBIS	RBIS	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.436804275427728	9.62206999294499e-06	3.6339217287233e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000877	GENE:RBM10	RBM10	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.33496966734119	0.000906435995648122	0.00213550460650371	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000878	GENE:RBM12B	RBM12B	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.39190120140804	8.58218355158798e-05	0.000256938743628987	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000879	GENE:RBM3	RBM3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.367752936419122	0.000246070781759214	0.000660738863914959	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000880	GENE:RBM34	RBM34	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.322315528672199	0.00144544851699358	0.00326584323757574	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000881	GENE:RBM41	RBM41	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.301939261316424	0.00294218386712081	0.0062094817445209	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000882	GENE:RBM48	RBM48	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.688099102933328	1.31738091028762e-14	6.8191937568439e-13	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000883	GENE:RBP2	RBP2	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.461288462322291	2.54275436730103e-06	1.11852968734345e-05	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000884	GENE:RCOR3	RCOR3	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.627295598568769	1.03255324198352e-11	2.04606878356798e-10	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000885	GENE:RECQL	RECQL	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.315540698027855	0.00184083011558253	0.00407566472168605	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000886	GENE:RECQL4	RECQL4	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.468322750571178	1.70147314119067e-06	7.89827319786971e-06	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000887	GENE:RELN	RELN	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.134979434518089	0.19217299523998	0.256486837048351	positive	same_direction_nonsignificant	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000888	GENE:RELT	RELT	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.566940383724496	2.10486845772249e-09	2.16671605363934e-08	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000889	GENE:RETNLB	RETNLB	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.408587810552325	3.94603851774915e-05	0.00012802164359707	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000890	GENE:REV3L	REV3L	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.264328192349908	0.00964066402426291	0.0181425880925512	positive	same_direction_nonsignificant	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
EVIDENCE_000891	GENE:RFC4	RFC4	driver_candidate	TCGA_driver_composite	genome+transcriptome	TCGA-ESCC GDC DR45	unique patient	TCGA_ESCC_DR45_driver_core	CNV-RNA Spearman rho	0.665107051976428	1.9644554006105e-13	6.8442921402589e-12	positive	support	TCGA_evaluable_Cao_not_profiled_current_strong_only_not_negative	FALSE	FALSE	T2	25	FALSE
