analysis_id	feature_id	study_id	platform	ion_mode	evidence_family	within_analysis_evidence_unit	metabolite_name	normalized_name_key	cas	molecular_formula	quantitated_mz	hmdb_id	kegg_id	pubchem_id	annotation_identity_status	internal_standard	source_annotation_ion_mode	precursor_mz	product_mz	n_escc_nonmissing	n_normal_nonmissing	positive_count_total	positive_detection_rate_escc	positive_detection_rate_normal	detection_rate_difference	zero_count_all	negative_count_all	censoring_sensitive	detection_fisher_p	positive_abundance_n_escc	positive_abundance_n_normal	positive_abundance_wilcoxon_w	positive_abundance_rank_biserial	positive_abundance_wilcoxon_p	raw_mean_escc	raw_mean_normal	raw_median_escc	raw_median_normal	primary_transform	primary_asinh_cofactor	limma_effect_transformed	limma_effect_scale	limma_ci95_low	limma_ci95_high	limma_t	limma_p	limma_q_analysis	wilcoxon_w	wilcoxon_rank_biserial	wilcoxon_p	source_unit_conflict	source_upstream_imputation	additional_imputation_by_this_script	nonpositive_value_semantics	absolute_concentration_claim_allowed	primary_design	paired_model_used_as_primary	host_multiomics_sample_level_link_allowed	limma_q_evidence_family	wilcoxon_q_evidence_family	detection_fisher_q_evidence_family	positive_abundance_wilcoxon_q_evidence_family	wilcoxon_q_analysis	direction	wilcoxon_direction	positive_abundance_direction	direction_concordant	positive_abundance_direction_concordant	run_order_sensitivity_effect	run_order_sensitivity_p	run_order_sensitivity_q_evidence_family	run_order_sensitivity_direction	run_order_perfect_group_block	run_order_rank_group_correlation	paired_sensitivity_effect	paired_sensitivity_p	paired_sensitivity_q_evidence_family	paired_sensitivity_direction	paired_sensitivity_estimable	paired_sensitivity_complete_candidate_pairs	scale_sensitivity_min_q	scale_sensitivity_max_q	scale_sensitivity_all_q05	scale_sensitivity_all_q10	scale_sensitivity_direction_stable	run_order_sensitivity_direction_concordant	paired_sensitivity_direction_concordant	detection_driven	primary_candidate_tier	robust_lc_upgrade	final_candidate_tier	conditional_reason
AN004962	AN004962__174	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Kynurenine	kynurenine							source_label_unmapped	IS-pos01_Leu-555-d3-1	Positive	209.2	192	16	16	32	1	1	0	0	0	FALSE	1	16	16	238	0.859375	3.38657413132548e-05	5.5683403125	0.940982625	5.154843	0.8924065	asinh	1	1.30285398387562	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.864048624259744	1.7416593434915	6.05967984064211	1.10739490576601e-06	2.70520755551412e-05	238	0.859375	3.38657413132548e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	3.5547376475089e-05	0.000679431435098081	1	0.000666731782105593	0.000579104176456657	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	1.26124851887333	2.0332017458568e-06	6.52657760420032e-05	higher_in_early_ESCC	FALSE	-0.142151719781894	1.30285398387562	9.36986690695694e-06	0.000300772727713318	higher_in_early_ESCC	TRUE	16	1.34652542906843e-05	0.00234496660668195	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004962	AN004962__110	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	5-Hydroxylysine	5hydroxylysine							source_label_unmapped	IS-pos02_GlU-13C5-N15-1	Positive	163.2	128	16	16	32	1	1	0	0	0	FALSE	1	16	16	240	0.875	2.4304960694721e-05	0.59417575	0.093454625	0.5448585	0.091701	asinh	1	0.44868529354285	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.293021952876368	0.604348634209332	5.88276291161374	1.8242010142426e-06	3.89922966794355e-05	240	0.875	2.4304960694721e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	5.32335023247158e-05	0.000600145567923495	1	0.000588927893756701	0.000519518534849661	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.43965377387873	3.68269924459072e-06	9.85122047928018e-05	higher_in_early_ESCC	FALSE	-0.142151719781894	0.44868529354285	2.28110939870192e-05	0.000563258551525628	higher_in_early_ESCC	TRUE	16	9.91784966768621e-07	0.00015285962642561	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004963	AN004963__207	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Cytidine-5'-triphosphate	cytidine5triphosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	482	159	16	16	32	1	1	0	0	0	FALSE	1	16	16	30	-0.765625	0.000221176352585659	0.2295091875	0.8428799375	0.1059	0.840068	asinh	1	-0.534207807945127	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.721493347383438	-0.346922268506815	-5.8211542943429	2.16142214062583e-06	8.10533302734687e-05	30	-0.765625	0.000221176352585659	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	5.7818042261741e-05	0.00191885430216219	1	0.00211122882013596	0.00274729541841575	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.542464612762877	2.64810606829819e-06	7.72765498112472e-05	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.534207807945127	0.000398865514344557	0.00320089575261507	lower_in_early_ESCC	TRUE	16	5.15594285327992e-05	0.000286331753750849	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004962	AN004962__17	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Choline	choline							source_label_unmapped	IS-pos01_Leu-555-d3-1	Positive	104	60	16	16	32	1	1	0	0	0	FALSE	1	16	16	232	0.8125	8.86785829958825e-05	59.97003725	41.2495525	63.333431	42.4198015	asinh	1	0.363144611223994	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.23266849506	0.493620727387989	5.68034142627853	3.23576529380211e-06	5.604440189302e-05	232	0.8125	8.86785829958825e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	7.5147255671092e-05	0.00129390114280356	1	0.00133017874493824	0.000934929534539441	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.358086859150456	6.34860248518662e-06	0.000149219372497415	higher_in_early_ESCC	FALSE	-0.142151719781894	0.363144611223994	6.43554681086529e-06	0.00025822631578597	higher_in_early_ESCC	TRUE	16	5.76952066706937e-05	0.000280520055267963	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004962	AN004962__82	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	4-(Trimethylammonio)butanoate	4trimethylammoniobutanoate							source_label_unmapped	IS-pos03_GABA-d6-1	Positive	146.2	87	16	16	32	1	1	0	0	0	FALSE	1	16	16	246	0.921875	8.69594594199441e-06	1.36990225	0.621026875	1.17306	0.5933165	asinh	1	0.492160415325886	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.315188918120799	0.669131912530973	5.67582782077859	3.27745040310059e-06	5.604440189302e-05	246	0.921875	8.69594594199441e-06	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	7.5147255671092e-05	0.000465233107896701	1	0.000456537161954707	0.000354175527343381	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.48278490841266	6.5080100154636e-06	0.000149219372497415	higher_in_early_ESCC	FALSE	-0.142151719781894	0.492160415325886	1.94264550022948e-05	0.000563258551525628	higher_in_early_ESCC	TRUE	16	1.14123826732392e-05	0.00096287531427069	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004963	AN004963__148	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Glucaric acid	glucaricacid							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	209	85	16	16	32	1	1	0	0	0	FALSE	1	16	16	248	0.9375	6.10643575904568e-06	0.14519825	0.071178625	0.1429375	0.068225	asinh	1	0.0734664796398081	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0463453964688987	0.100587562810718	5.51770748794847	4.4034598856751e-06	0.000132103796570253	248	0.9375	6.10643575904568e-06	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	9.42340415534472e-05	0.000465233107896701	1	0.000456537161954707	0.000457982681928426	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.072253550302004	8.17145898795619e-06	0.000174869222342262	higher_in_early_ESCC	FALSE	-0.142151719781894	0.073466479639808	3.38297597423545e-05	0.00063878546337034	higher_in_early_ESCC	TRUE	16	3.19095665358804e-06	0.00311518612297158	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004962	AN004962__251	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Riboflavin	riboflavin							source_label_unmapped	IS-pos04_ACh-d9-1	Positive	377	243	16	16	32	1	1	0	0	0	FALSE	1	16	16	241	0.8828125	2.05483367663462e-05	0.525122875	0.0889046875	0.4410495	0.07711	asinh	1	0.396405592316053	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.250238417509234	0.542572767122873	5.534976447034	4.88849014220356e-06	7.59938013015281e-05	241	0.8828125	2.05483367663462e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	9.8075333477959e-05	0.00054966800849976	1	0.000539393840116587	0.000501966512435027	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.388594727990304	9.58618975703965e-06	0.000192322932000608	higher_in_early_ESCC	FALSE	-0.142151719781894	0.396405592316053	6.67040496390382e-05	0.00107059999670656	higher_in_early_ESCC	TRUE	16	3.00415167084183e-06	0.000264471375434562	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004962	AN004962__95	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Cystamine	cystamine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	153.04	76	16	16	13	0.75	0.0625	0.6875	19	0	TRUE	0.000170882300785091	12	1				0.0337156875	0.002697375	0.0442755	0	asinh	1	0.0310077636594256	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0191043201624337	0.0429112071564174	5.31572421646744	9.02843878899079e-06	0.000123237499476181	220	0.71875	9.67888868130817e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.000167079299972093	0.00131628237099632	0.0548532185520142		0.000934929534539441	higher_in_early_ESCC	higher_in_early_ESCC		TRUE		0.0300927101708591	1.70758994718818e-05	0.000274068186523703	higher_in_early_ESCC	FALSE	-0.142151719781894	0.0310077636594255	2.98932932149828e-05	0.000602967932371042	higher_in_early_ESCC	TRUE	16	7.55970021252466e-05	0.000224225639919522	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	limma_fdr_strong	FALSE	conditional_fdr	detection/censoring component is not supported by positive-only abundance sensitivity
AN004962	AN004962__228	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	5'-Deoxy-5'-methylthioadenosine	5deoxy5methylthioadenosine							source_label_unmapped	IS-pos05_Nic-2456-d4-1	Positive	298	136	16	16	32	1	1	0	0	0	FALSE	1	16	16	224	0.75	0.000296732311293235	0.2092708125	0.0991005	0.2310975	0.1019705	asinh	1	0.10838493058408	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.0666923560694029	0.150077505098756	5.30545840144979	9.3689327087155e-06	0.000123237499476181	224	0.75	0.000296732311293235	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.000167079299972093	0.00216479708920747	1	0.00252623454209106	0.00169137417437144	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.107731801549375	1.65218704649469e-05	0.000274068186523703	higher_in_early_ESCC	FALSE	-0.142151719781894	0.108384930584079	7.76457960950621e-05	0.00118687145459595	higher_in_early_ESCC	TRUE	16	0.000167079299972093	0.00106735480041483	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004962	AN004962__31	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	Betaine	betaine							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	118.2	58	16	16	32	1	1	0	0	0	FALSE	1	16	16	220	0.71875	0.000525557438272761	15.5067735625	6.5186720625	14.498444	6.0192095	asinh	1	0.768522161545985	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.470649846958374	1.0663944761336	5.26565150284266	1.05148418365669e-05	0.000128431282432352	220	0.71875	0.000525557438272761	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.000177645485765156	0.00324430649395301	1	0.00359892593599826	0.00264324476307771	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.744589197017187	1.96671699405843e-05	0.000300626740520359	higher_in_early_ESCC	FALSE	-0.142151719781894	0.768522161545983	3.0054476379865e-05	0.000602967932371042	higher_in_early_ESCC	TRUE	16	0.000153990121314619	0.000357157461504573	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004963	AN004963__27	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	2-Oxohexanoic acid	2oxohexanoicacid							source_label_unmapped	IS-neg03_Anthranilic acid-(phenyl-13C6)-1	Negative	129	101.3	16	16	32	1	1	0	0	0	FALSE	1	16	16	18	-0.859375	3.38657413133e-05	0.0529083125	0.146072	0.045447	0.139423	asinh	1	-0.092400217618915	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	-0.129942126717976	-0.0548583085198536	-5.01340874571828	1.91111627717847e-05	0.000443533375812863	18	-0.859375	3.38657413133e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.000297274204960127	0.000679431435098081	1	0.000666731782105593	0.0008466435328325	lower_in_early_ESCC	lower_in_early_ESCC	lower_in_early_ESCC	TRUE	TRUE	-0.0954612213394122	1.34355905268283e-05	0.0002536955623007	lower_in_early_ESCC	FALSE	-0.142151719781894	-0.092400217618915	0.000216605719783484	0.00210698291062116	lower_in_early_ESCC	TRUE	16	2.22198469692788e-05	0.00238116760964862	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004962	AN004962__29	ST003027	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	L-Proline	lproline							source_label_unmapped	IS-pos06_TMAO-d9-1	Positive	116	70	16	16	32	1	1	0	0	0	FALSE	1	16	16	234	0.828125	6.4687340505909e-05	85.7065013125	44.2845665	92.002033	49.496952	asinh	1	0.65588510853968	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.39079044628226	0.9209797707971	5.04954962558158	1.94478451843074e-05	0.000221705435101104	234	0.828125	6.4687340505909e-05	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.000297274204960127	0.00103823181511984	1	0.0010724480136506	0.000790109659036459	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.63951107474384	3.6564985493779e-05	0.000533516379250139	higher_in_early_ESCC	FALSE	-0.142151719781894	0.65588510853968	3.20459950328989e-06	0.000205735288111211	higher_in_early_ESCC	TRUE	16	0.000215981253059551	0.000353405293454243	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
AN004963	AN004963__168	ST003027	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	ST003027_targeted_tissue_shared_32	N-Acetyl-D-Glucosamine 6-Phosphate	nacetyldglucosamine6phosphate							source_label_unmapped	IS-neg05_Suc-2233-d4-1	Negative	300	199	16	16	32	1	1	0	0	0	FALSE	1	16	16	220	0.71875	0.000525557438272761	3.104513875	1.2465258125	3.1943005	1.239749	asinh	1	0.725413557702844	asinh(x*1) difference: Early_stage_ESCC minus Normal_tissue	0.430889269198804	1.01993784620688	5.02652304774202	2.06982242046003e-05	0.000443533375812863	220	0.71875	0.000525557438272761	source_units_field_mz_but_method_comments_describe_nmol_per_g	not described in source metadata	none	source zero/negative values retained in primary asinh; detection/censoring flags and positive-only abundance sensitivity reported	no	unpaired	no	no	0.000302005907712577	0.00324430649395301	1	0.00359892593599826	0.00437964531893968	higher_in_early_ESCC	higher_in_early_ESCC	higher_in_early_ESCC	TRUE	TRUE	0.711584546716578	3.84739352417587e-05	0.000536962313591502	higher_in_early_ESCC	FALSE	-0.142151719781894	0.725413557702843	0.000290981144113982	0.00245802492791022	higher_in_early_ESCC	TRUE	16	0.000302005907712577	0.000482868021939347	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	limma_fdr_strong	TRUE	robust_rank_and_scale_fdr	all prespecified rank, scale, run-order and censoring upgrade criteria met
